speciesLabel,iucnLabel,lat,lon,country
Gossypium hirsutum,Vulnerable,20.947761,-89.576653,Mexico
Gossypium hirsutum,Vulnerable,20.810298,-89.579137,Mexico
Gossypium hirsutum,Vulnerable,20.810298,-89.579137,Mexico
Gossypium hirsutum,Vulnerable,24.816219,-107.384479,Mexico
Gossypium hirsutum,Vulnerable,24.816219,-107.384479,Mexico
Gossypium hirsutum,Vulnerable,17.952853,-67.19397,Puerto Rico
Gossypium hirsutum,Vulnerable,17.952853,-67.19397,Puerto Rico
Gossypium hirsutum,Vulnerable,-21.441744,-48.518883,Brazil
Gossypium hirsutum,Vulnerable,-21.441744,-48.518883,Brazil
Gossypium hirsutum,Vulnerable,24.962003,-80.566125,United States of America
Gossypium hirsutum,Vulnerable,24.962003,-80.566125,United States of America
Gossypium hirsutum,Vulnerable,17.968178,-66.670743,Puerto Rico
Gossypium hirsutum,Vulnerable,17.968178,-66.670743,Puerto Rico
Gossypium hirsutum,Vulnerable,20.507489,-87.227715,Mexico
Gossypium hirsutum,Vulnerable,20.507489,-87.227715,Mexico
Gossypium hirsutum,Vulnerable,18.26533,-93.225485,Mexico
Gossypium hirsutum,Vulnerable,18.26533,-93.225485,Mexico
Gossypium hirsutum,Vulnerable,27.49575,-82.686355,United States of America
Gossypium hirsutum,Vulnerable,27.49575,-82.686355,United States of America
Gossypium hirsutum,Vulnerable,17.432995,78.38861,India
Gossypium hirsutum,Vulnerable,17.432995,78.38861,India
Gossypium hirsutum,Vulnerable,27.763996,-97.909865,United States of America
Gossypium hirsutum,Vulnerable,27.763996,-97.909865,United States of America
Gossypium hirsutum,Vulnerable,40.849963,69.249038,Uzbekistan
Gossypium hirsutum,Vulnerable,40.849963,69.249038,Uzbekistan
Gossypium hirsutum,Vulnerable,24.121562,-110.340879,Mexico
Gossypium hirsutum,Vulnerable,24.121562,-110.340879,Mexico
Gossypium hirsutum,Vulnerable,23.301434,-106.483941,Mexico
Gossypium hirsutum,Vulnerable,23.301434,-106.483941,Mexico
Gossypium hirsutum,Vulnerable,27.771372,-97.909428,United States of America
Gossypium hirsutum,Vulnerable,27.771372,-97.909428,United States of America
Gossypium hirsutum,Vulnerable,28.555164,-97.063623,United States of America
Gossypium hirsutum,Vulnerable,28.555164,-97.063623,United States of America
Gossypium hirsutum,Vulnerable,21.818969,83.310878,India
Gossypium hirsutum,Vulnerable,21.818969,83.310878,India
Gossypium hirsutum,Vulnerable,32.780304,-81.344833,United States of America
Gossypium hirsutum,Vulnerable,32.780304,-81.344833,United States of America
Gossypium hirsutum,Vulnerable,-14.955955,133.2193,Australia
Gossypium hirsutum,Vulnerable,-14.955955,133.2193,Australia
Gossypium hirsutum,Vulnerable,17.965845,-67.178925,Puerto Rico
Gossypium hirsutum,Vulnerable,17.965845,-67.178925,Puerto Rico
Gossypium hirsutum,Vulnerable,17.95335,-67.197586,Puerto Rico
Gossypium hirsutum,Vulnerable,17.95335,-67.197586,Puerto Rico
Gossypium hirsutum,Vulnerable,25.136433,-80.952239,United States of America
Gossypium hirsutum,Vulnerable,25.136433,-80.952239,United States of America
Gossypium hirsutum,Vulnerable,27.600798,-97.518423,United States of America
Gossypium hirsutum,Vulnerable,27.600798,-97.518423,United States of America
Gossypium hirsutum,Vulnerable,20.025229,-155.821529,United States of America
Gossypium hirsutum,Vulnerable,20.025229,-155.821529,United States of America
Gossypium hirsutum,Vulnerable,24.133334,-110.34524,Mexico
Gossypium hirsutum,Vulnerable,24.133334,-110.34524,Mexico
Gossypium hirsutum,Vulnerable,24.721383,-81.076883,United States of America
Gossypium hirsutum,Vulnerable,24.721383,-81.076883,United States of America
Gossypium hirsutum,Vulnerable,18.153088,-68.679726,Dominican Republic
Gossypium hirsutum,Vulnerable,18.153088,-68.679726,Dominican Republic
Gossypium hirsutum,Vulnerable,17.940042,-67.192464,Puerto Rico
Gossypium hirsutum,Vulnerable,17.940042,-67.192464,Puerto Rico
Gossypium hirsutum,Vulnerable,21.223418,-89.911424,Mexico
Gossypium hirsutum,Vulnerable,21.223418,-89.911424,Mexico
Gossypium hirsutum,Vulnerable,24.752474,-107.460208,Mexico
Gossypium hirsutum,Vulnerable,24.752474,-107.460208,Mexico
Gossypium hirsutum,Vulnerable,23.18091,-106.42636,Mexico
Gossypium hirsutum,Vulnerable,23.18091,-106.42636,Mexico
Gossypium hirsutum,Vulnerable,21.223402,-89.911405,Mexico
Gossypium hirsutum,Vulnerable,21.223402,-89.911405,Mexico
Gossypium hirsutum,Vulnerable,16.25077,-61.183538,Guadeloupe
Gossypium hirsutum,Vulnerable,16.25077,-61.183538,Guadeloupe
Gossypium hirsutum,Vulnerable,17.972877,-67.033897,Puerto Rico
Gossypium hirsutum,Vulnerable,17.972877,-67.033897,Puerto Rico
Gossypium hirsutum,Vulnerable,17.039721,-61.685215,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.039721,-61.685215,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.953492,-66.846986,Puerto Rico
Gossypium hirsutum,Vulnerable,17.953492,-66.846986,Puerto Rico
Gossypium hirsutum,Vulnerable,19.502286,-70.697941,Dominican Republic
Gossypium hirsutum,Vulnerable,19.502286,-70.697941,Dominican Republic
Gossypium hirsutum,Vulnerable,24.088936,32.899829,Egypt
Gossypium hirsutum,Vulnerable,24.088936,32.899829,Egypt
Gossypium hirsutum,Vulnerable,18.636708,-68.347178,Dominican Republic
Gossypium hirsutum,Vulnerable,18.636708,-68.347178,Dominican Republic
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,26.693605,-81.778579,United States of America
Gossypium hirsutum,Vulnerable,26.693605,-81.778579,United States of America
Gossypium hirsutum,Vulnerable,27.61529,-97.513538,United States of America
Gossypium hirsutum,Vulnerable,27.61529,-97.513538,United States of America
Gossypium hirsutum,Vulnerable,24.721647,-81.07705,United States of America
Gossypium hirsutum,Vulnerable,24.721647,-81.07705,United States of America
Gossypium hirsutum,Vulnerable,25.137358,-80.947813,United States of America
Gossypium hirsutum,Vulnerable,25.137358,-80.947813,United States of America
Gossypium hirsutum,Vulnerable,21.118789,-86.830513,Mexico
Gossypium hirsutum,Vulnerable,21.118789,-86.830513,Mexico
Gossypium hirsutum,Vulnerable,24.816803,-107.383739,Mexico
Gossypium hirsutum,Vulnerable,24.816803,-107.383739,Mexico
Gossypium hirsutum,Vulnerable,28.497915,-96.842061,United States of America
Gossypium hirsutum,Vulnerable,28.497915,-96.842061,United States of America
Gossypium hirsutum,Vulnerable,17.971442,-66.868706,Puerto Rico
Gossypium hirsutum,Vulnerable,17.971442,-66.868706,Puerto Rico
Gossypium hirsutum,Vulnerable,21.001311,-87.796742,Mexico
Gossypium hirsutum,Vulnerable,21.001311,-87.796742,Mexico
Gossypium hirsutum,Vulnerable,17.93793,-67.194552,Puerto Rico
Gossypium hirsutum,Vulnerable,17.93793,-67.194552,Puerto Rico
Gossypium hirsutum,Vulnerable,14.902617,-17.073169,Senegal
Gossypium hirsutum,Vulnerable,14.902617,-17.073169,Senegal
Gossypium hirsutum,Vulnerable,20.948238,-89.577463,Mexico
Gossypium hirsutum,Vulnerable,20.948238,-89.577463,Mexico
Gossypium hirsutum,Vulnerable,-13.402222,-40.702778,Brazil
Gossypium hirsutum,Vulnerable,-13.402222,-40.702778,Brazil
Gossypium hirsutum,Vulnerable,14.545873,-17.104121,Senegal
Gossypium hirsutum,Vulnerable,14.545873,-17.104121,Senegal
Gossypium hirsutum,Vulnerable,22.623121,-105.599915,Mexico
Gossypium hirsutum,Vulnerable,22.623121,-105.599915,Mexico
Gossypium hirsutum,Vulnerable,25.346478,-76.483275,Bahamas
Gossypium hirsutum,Vulnerable,25.346478,-76.483275,Bahamas
Gossypium hirsutum,Vulnerable,27.600881,-97.499499,United States of America
Gossypium hirsutum,Vulnerable,27.600881,-97.499499,United States of America
Gossypium hirsutum,Vulnerable,28.497833,-96.841473,United States of America
Gossypium hirsutum,Vulnerable,28.497833,-96.841473,United States of America
Gossypium hirsutum,Vulnerable,24.818635,-107.366043,Mexico
Gossypium hirsutum,Vulnerable,24.818635,-107.366043,Mexico
Gossypium hirsutum,Vulnerable,17.2301,-62.632897,Saint Kitts and Nevis
Gossypium hirsutum,Vulnerable,17.2301,-62.632897,Saint Kitts and Nevis
Gossypium hirsutum,Vulnerable,13.252905,-59.557947,Barbados
Gossypium hirsutum,Vulnerable,13.252905,-59.557947,Barbados
Gossypium hirsutum,Vulnerable,17.956856,-67.199243,Puerto Rico
Gossypium hirsutum,Vulnerable,17.956856,-67.199243,Puerto Rico
Gossypium hirsutum,Vulnerable,16.76687,-62.173045,Montserrat
Gossypium hirsutum,Vulnerable,16.76687,-62.173045,Montserrat
Gossypium hirsutum,Vulnerable,21.158775,-86.808695,Mexico
Gossypium hirsutum,Vulnerable,21.158775,-86.808695,Mexico
Gossypium hirsutum,Vulnerable,20.863278,-87.077372,Mexico
Gossypium hirsutum,Vulnerable,20.863278,-87.077372,Mexico
Gossypium hirsutum,Vulnerable,17.941628,-66.962713,Puerto Rico
Gossypium hirsutum,Vulnerable,17.941628,-66.962713,Puerto Rico
Gossypium hirsutum,Vulnerable,17.715881,-64.82933,Virgin Islands (U.S.)
Gossypium hirsutum,Vulnerable,17.715881,-64.82933,Virgin Islands (U.S.)
Gossypium hirsutum,Vulnerable,19.315376,-104.708154,Mexico
Gossypium hirsutum,Vulnerable,19.315376,-104.708154,Mexico
Gossypium hirsutum,Vulnerable,25.136806,-80.952202,United States of America
Gossypium hirsutum,Vulnerable,25.136806,-80.952202,United States of America
Gossypium hirsutum,Vulnerable,25.136864,-80.952171,United States of America
Gossypium hirsutum,Vulnerable,25.136864,-80.952171,United States of America
Gossypium hirsutum,Vulnerable,25.136824,-80.952194,United States of America
Gossypium hirsutum,Vulnerable,25.136824,-80.952194,United States of America
Gossypium hirsutum,Vulnerable,16.867571,-24.981559,Cabo Verde
Gossypium hirsutum,Vulnerable,16.867571,-24.981559,Cabo Verde
Gossypium hirsutum,Vulnerable,14.004915,-16.778267,Senegal
Gossypium hirsutum,Vulnerable,14.004915,-16.778267,Senegal
Gossypium hirsutum,Vulnerable,22.969446,-105.85923,Mexico
Gossypium hirsutum,Vulnerable,22.969446,-105.85923,Mexico
Gossypium hirsutum,Vulnerable,18.495697,-64.357109,Virgin Islands (British)
Gossypium hirsutum,Vulnerable,18.495697,-64.357109,Virgin Islands (British)
Gossypium hirsutum,Vulnerable,25.222292,55.450008,United Arab Emirates
Gossypium hirsutum,Vulnerable,25.222292,55.450008,United Arab Emirates
Gossypium hirsutum,Vulnerable,18.359003,-65.021225,Virgin Islands (U.S.)
Gossypium hirsutum,Vulnerable,18.359003,-65.021225,Virgin Islands (U.S.)
Gossypium hirsutum,Vulnerable,25.136403,-80.957997,United States of America
Gossypium hirsutum,Vulnerable,25.136403,-80.957997,United States of America
Gossypium hirsutum,Vulnerable,21.51098,-87.660872,Mexico
Gossypium hirsutum,Vulnerable,21.51098,-87.660872,Mexico
Gossypium hirsutum,Vulnerable,25.136356,-80.952424,United States of America
Gossypium hirsutum,Vulnerable,25.136356,-80.952424,United States of America
Gossypium hirsutum,Vulnerable,25.136447,-80.952269,United States of America
Gossypium hirsutum,Vulnerable,25.136447,-80.952269,United States of America
Gossypium hirsutum,Vulnerable,17.964995,-67.191728,Puerto Rico
Gossypium hirsutum,Vulnerable,17.964995,-67.191728,Puerto Rico
Gossypium hirsutum,Vulnerable,25.136508,-80.94857,United States of America
Gossypium hirsutum,Vulnerable,25.136508,-80.94857,United States of America
Gossypium hirsutum,Vulnerable,38.508511,-75.812126,United States of America
Gossypium hirsutum,Vulnerable,38.508511,-75.812126,United States of America
Gossypium hirsutum,Vulnerable,25.136446,-80.94859,United States of America
Gossypium hirsutum,Vulnerable,25.136446,-80.94859,United States of America
Gossypium hirsutum,Vulnerable,25.061066,-77.476427,Bahamas
Gossypium hirsutum,Vulnerable,25.061066,-77.476427,Bahamas
Gossypium hirsutum,Vulnerable,23.646489,-74.836989,Bahamas
Gossypium hirsutum,Vulnerable,23.646489,-74.836989,Bahamas
Gossypium hirsutum,Vulnerable,17.953463,-66.846633,Puerto Rico
Gossypium hirsutum,Vulnerable,17.953463,-66.846633,Puerto Rico
Gossypium hirsutum,Vulnerable,12.157158,-68.886678,Curaçao
Gossypium hirsutum,Vulnerable,12.157158,-68.886678,Curaçao
Gossypium hirsutum,Vulnerable,14.748639,-60.919496,Martinique
Gossypium hirsutum,Vulnerable,14.748639,-60.919496,Martinique
Gossypium hirsutum,Vulnerable,27.495122,-82.685805,United States of America
Gossypium hirsutum,Vulnerable,27.495122,-82.685805,United States of America
Gossypium hirsutum,Vulnerable,27.494839,-82.686012,United States of America
Gossypium hirsutum,Vulnerable,27.494839,-82.686012,United States of America
Gossypium hirsutum,Vulnerable,20.653858,-103.415535,Mexico
Gossypium hirsutum,Vulnerable,20.653858,-103.415535,Mexico
Gossypium hirsutum,Vulnerable,20.189088,85.402729,India
Gossypium hirsutum,Vulnerable,20.189088,85.402729,India
Gossypium hirsutum,Vulnerable,23.487099,-109.721249,Mexico
Gossypium hirsutum,Vulnerable,23.487099,-109.721249,Mexico
Gossypium hirsutum,Vulnerable,25.021459,-80.50467,United States of America
Gossypium hirsutum,Vulnerable,25.021459,-80.50467,United States of America
Gossypium hirsutum,Vulnerable,4.948162,-52.301744,French Guiana
Gossypium hirsutum,Vulnerable,4.948162,-52.301744,French Guiana
Gossypium hirsutum,Vulnerable,20.947761,-89.576653,Mexico
Gossypium hirsutum,Vulnerable,20.947761,-89.576653,Mexico
Gossypium hirsutum,Vulnerable,20.810298,-89.579137,Mexico
Gossypium hirsutum,Vulnerable,20.810298,-89.579137,Mexico
Gossypium hirsutum,Vulnerable,24.816219,-107.384479,Mexico
Gossypium hirsutum,Vulnerable,24.816219,-107.384479,Mexico
Gossypium hirsutum,Vulnerable,17.952853,-67.19397,Puerto Rico
Gossypium hirsutum,Vulnerable,17.952853,-67.19397,Puerto Rico
Gossypium hirsutum,Vulnerable,-21.441744,-48.518883,Brazil
Gossypium hirsutum,Vulnerable,-21.441744,-48.518883,Brazil
Gossypium hirsutum,Vulnerable,24.962003,-80.566125,United States of America
Gossypium hirsutum,Vulnerable,24.962003,-80.566125,United States of America
Gossypium hirsutum,Vulnerable,17.968178,-66.670743,Puerto Rico
Gossypium hirsutum,Vulnerable,17.968178,-66.670743,Puerto Rico
Gossypium hirsutum,Vulnerable,20.507489,-87.227715,Mexico
Gossypium hirsutum,Vulnerable,20.507489,-87.227715,Mexico
Gossypium hirsutum,Vulnerable,18.26533,-93.225485,Mexico
Gossypium hirsutum,Vulnerable,18.26533,-93.225485,Mexico
Gossypium hirsutum,Vulnerable,27.49575,-82.686355,United States of America
Gossypium hirsutum,Vulnerable,27.49575,-82.686355,United States of America
Gossypium hirsutum,Vulnerable,17.432995,78.38861,India
Gossypium hirsutum,Vulnerable,17.432995,78.38861,India
Gossypium hirsutum,Vulnerable,27.763996,-97.909865,United States of America
Gossypium hirsutum,Vulnerable,27.763996,-97.909865,United States of America
Gossypium hirsutum,Vulnerable,40.849963,69.249038,Uzbekistan
Gossypium hirsutum,Vulnerable,40.849963,69.249038,Uzbekistan
Gossypium hirsutum,Vulnerable,24.121562,-110.340879,Mexico
Gossypium hirsutum,Vulnerable,24.121562,-110.340879,Mexico
Gossypium hirsutum,Vulnerable,23.301434,-106.483941,Mexico
Gossypium hirsutum,Vulnerable,23.301434,-106.483941,Mexico
Gossypium hirsutum,Vulnerable,27.771372,-97.909428,United States of America
Gossypium hirsutum,Vulnerable,27.771372,-97.909428,United States of America
Gossypium hirsutum,Vulnerable,28.555164,-97.063623,United States of America
Gossypium hirsutum,Vulnerable,28.555164,-97.063623,United States of America
Gossypium hirsutum,Vulnerable,21.818969,83.310878,India
Gossypium hirsutum,Vulnerable,21.818969,83.310878,India
Gossypium hirsutum,Vulnerable,32.780304,-81.344833,United States of America
Gossypium hirsutum,Vulnerable,32.780304,-81.344833,United States of America
Gossypium hirsutum,Vulnerable,-14.955955,133.2193,Australia
Gossypium hirsutum,Vulnerable,-14.955955,133.2193,Australia
Gossypium hirsutum,Vulnerable,17.965845,-67.178925,Puerto Rico
Gossypium hirsutum,Vulnerable,17.965845,-67.178925,Puerto Rico
Gossypium hirsutum,Vulnerable,17.95335,-67.197586,Puerto Rico
Gossypium hirsutum,Vulnerable,17.95335,-67.197586,Puerto Rico
Gossypium hirsutum,Vulnerable,25.136433,-80.952239,United States of America
Gossypium hirsutum,Vulnerable,25.136433,-80.952239,United States of America
Gossypium hirsutum,Vulnerable,27.600798,-97.518423,United States of America
Gossypium hirsutum,Vulnerable,27.600798,-97.518423,United States of America
Gossypium hirsutum,Vulnerable,20.025229,-155.821529,United States of America
Gossypium hirsutum,Vulnerable,20.025229,-155.821529,United States of America
Gossypium hirsutum,Vulnerable,24.133334,-110.34524,Mexico
Gossypium hirsutum,Vulnerable,24.133334,-110.34524,Mexico
Gossypium hirsutum,Vulnerable,24.721383,-81.076883,United States of America
Gossypium hirsutum,Vulnerable,24.721383,-81.076883,United States of America
Gossypium hirsutum,Vulnerable,18.153088,-68.679726,Dominican Republic
Gossypium hirsutum,Vulnerable,18.153088,-68.679726,Dominican Republic
Gossypium hirsutum,Vulnerable,17.940042,-67.192464,Puerto Rico
Gossypium hirsutum,Vulnerable,17.940042,-67.192464,Puerto Rico
Gossypium hirsutum,Vulnerable,21.223418,-89.911424,Mexico
Gossypium hirsutum,Vulnerable,21.223418,-89.911424,Mexico
Gossypium hirsutum,Vulnerable,24.752474,-107.460208,Mexico
Gossypium hirsutum,Vulnerable,24.752474,-107.460208,Mexico
Gossypium hirsutum,Vulnerable,23.18091,-106.42636,Mexico
Gossypium hirsutum,Vulnerable,23.18091,-106.42636,Mexico
Gossypium hirsutum,Vulnerable,21.223402,-89.911405,Mexico
Gossypium hirsutum,Vulnerable,21.223402,-89.911405,Mexico
Gossypium hirsutum,Vulnerable,16.25077,-61.183538,Guadeloupe
Gossypium hirsutum,Vulnerable,16.25077,-61.183538,Guadeloupe
Gossypium hirsutum,Vulnerable,17.972877,-67.033897,Puerto Rico
Gossypium hirsutum,Vulnerable,17.972877,-67.033897,Puerto Rico
Gossypium hirsutum,Vulnerable,17.039721,-61.685215,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.039721,-61.685215,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.953492,-66.846986,Puerto Rico
Gossypium hirsutum,Vulnerable,17.953492,-66.846986,Puerto Rico
Gossypium hirsutum,Vulnerable,19.502286,-70.697941,Dominican Republic
Gossypium hirsutum,Vulnerable,19.502286,-70.697941,Dominican Republic
Gossypium hirsutum,Vulnerable,24.088936,32.899829,Egypt
Gossypium hirsutum,Vulnerable,24.088936,32.899829,Egypt
Gossypium hirsutum,Vulnerable,18.636708,-68.347178,Dominican Republic
Gossypium hirsutum,Vulnerable,18.636708,-68.347178,Dominican Republic
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium hirsutum,Vulnerable,17.122942,-61.787846,Antigua and Barbuda
Gossypium incanum,,30.15,71.43,Pakistan
Gossypium incanum,,30.15,71.43,Pakistan
Gossypium incanum,,30.15,71.43,Pakistan
Gossypium incanum,,30.15,71.43,Pakistan
Gossypium incanum,,30.15,71.43,Pakistan
Gossypium incanum,,14.13194,47.68333,Yemen
Gossypium incanum,,15.16917,50.70306,Yemen
Gossypium incanum,,15.16917,50.70278,Yemen
Gossypium incanum,,15.21861,50.68222,Yemen
Gossypium incanum,,15.16917,50.70278,Yemen
Gossypium incanum,,15.204514,50.681875,Yemen
Gossypium incanum,,15.16925,50.702944,Yemen
Gossypium incanum,,15.7897,52.0007,Yemen
Gossypium incanum,,15.28917,51.18167,Yemen
Gossypium incanum,,15.79389,52.00111,Yemen
Gossypium incanum,,15.79389,52.00083,Yemen
Gossypium incanum,,15.8,51.98333,Yemen
Gossypium incanum,,15.78333,52.16667,Yemen
Gossypium incanum,,15.8,51.98333,Yemen
Gossypium incanum,,15.78333,52.16667,Yemen
Gossypium incanum,,15.8,51.98333,Yemen
Gossypium incanum,,15.8,51.98333,Yemen
Gossypium incanum,,15.8,51.983333,Yemen
Gossypium incanum,,15.8,52.16667,Yemen
Gossypium incanum,,15.8,52.16667,Yemen
Gossypium incanum,,15.8,52.16667,Yemen
Gossypium incanum,,14.98333,49.5,Yemen
Gossypium incanum,,14.98333,49.5,Yemen
Gossypium incanum,,14.98333,49.5,Yemen
Gossypium incanum,,14.98333,49.5,Yemen
Gossypium incanum,,14.983333,49.5,Yemen
Gossypium incanum,,15.41667,51.53333,Yemen
Gossypium incanum,,14.75,49.51667,Yemen
Gossypium incanum,,14.96667,49.51667,Yemen
Gossypium incanum,,7.693846,-5.030307,Côte d’Ivoire
Gossypium incanum,,14.131972,47.683194,Yemen
Gossypium incanum,,15.793889,52.001083,Yemen
Gossypium intermedium,,35.453852,139.575761,Japan
Gossypium irenaeum,,19.212222,-104.690556,Mexico
Gossypium irenaeum,,16.899167,-91.625,Mexico
Gossypium kirkii,,-6.966667,37.85,"Tanzania, United Republic of"
Gossypium kirkii,,-6.28333,38.56666,"Tanzania, United Republic of"
Gossypium kirkii,,-8.31583,38.96083,"Tanzania, United Republic of"
Gossypium kirkii,,-6.13333,39.25,"Tanzania, United Republic of"
Gossypium kirkii,,-8.416667,39.016667,"Tanzania, United Republic of"
Gossypium kirkii,,-1.216667,41.5,Somalia
Gossypium kirkii,,-3.2,39.916667,Kenya
Gossypium kirkii,,-6.7,39.083333,"Tanzania, United Republic of"
Gossypium klotzschianum,Near Threatened,23.196338,-109.46885,Mexico
Gossypium klotzschianum,Near Threatened,23.205378,-109.46225,Mexico
Gossypium klotzschianum,Near Threatened,23.205495,-109.462172,Mexico
Gossypium klotzschianum,Near Threatened,23.433858,-109.427825,Mexico
Gossypium klotzschianum,Near Threatened,25.923417,-111.350892,Mexico
Gossypium klotzschianum,Near Threatened,26.022481,-111.152825,Mexico
Gossypium klotzschianum,Near Threatened,24.796472,-112.115455,Mexico
Gossypium klotzschianum,Near Threatened,23.769415,-109.722039,Mexico
Gossypium klotzschianum,Near Threatened,24.061542,-110.064583,Mexico
Gossypium klotzschianum,Near Threatened,23.621475,-109.636575,Mexico
Gossypium klotzschianum,Near Threatened,24.141278,-110.78025,Mexico
Gossypium klotzschianum,Near Threatened,24.141495,-110.781692,Mexico
Gossypium klotzschianum,Near Threatened,22.917627,-109.861103,Mexico
Gossypium klotzschianum,Near Threatened,23.465914,-109.445887,Mexico
Gossypium klotzschianum,Near Threatened,22.904663,-109.846521,Mexico
Gossypium klotzschianum,Near Threatened,24.102515,-110.005102,Mexico
Gossypium klotzschianum,Near Threatened,24.237358,-110.174906,Mexico
Gossypium klotzschianum,Near Threatened,24.03018,-110.121901,Mexico
Gossypium klotzschianum,Near Threatened,25.810189,-111.201483,Mexico
Gossypium klotzschianum,Near Threatened,25.81913,-111.221162,Mexico
Gossypium klotzschianum,Near Threatened,23.438564,-109.433086,Mexico
Gossypium klotzschianum,Near Threatened,23.442142,-109.42765,Mexico
Gossypium klotzschianum,Near Threatened,23.7371,-109.838172,Mexico
Gossypium klotzschianum,Near Threatened,27.894738,-110.868497,Mexico
Gossypium klotzschianum,Near Threatened,23.644489,-109.712105,Mexico
Gossypium klotzschianum,Near Threatened,23.089425,-109.753664,Mexico
Gossypium klotzschianum,Near Threatened,24.051424,-110.078085,Mexico
Gossypium klotzschianum,Near Threatened,23.000259,-109.777191,Mexico
Gossypium klotzschianum,Near Threatened,23.244797,-109.438003,Mexico
Gossypium klotzschianum,Near Threatened,22.924583,-109.979698,Mexico
Gossypium klotzschianum,Near Threatened,24.00759,-110.104471,Mexico
Gossypium klotzschianum,Near Threatened,23.446362,-110.22651,Mexico
Gossypium klotzschianum,Near Threatened,23.43778,-110.238487,Mexico
Gossypium klotzschianum,Near Threatened,23.434492,-109.427437,Mexico
Gossypium klotzschianum,Near Threatened,23.052153,-109.69222,Mexico
Gossypium klotzschianum,Near Threatened,23.435688,-110.233488,Mexico
Gossypium klotzschianum,Near Threatened,23.429016,-110.169909,Mexico
Gossypium klotzschianum,Near Threatened,24.004586,-110.096845,Mexico
Gossypium klotzschianum,Near Threatened,22.940749,-109.883982,Mexico
Gossypium klotzschianum,Near Threatened,24.046269,-110.070511,Mexico
Gossypium klotzschianum,Near Threatened,22.929571,-109.886499,Mexico
Gossypium klotzschianum,Near Threatened,22.941475,-109.879292,Mexico
Gossypium klotzschianum,Near Threatened,22.90847,-109.970787,Mexico
Gossypium klotzschianum,Near Threatened,23.007058,-109.838317,Mexico
Gossypium klotzschianum,Near Threatened,26.370947,-111.433381,Mexico
Gossypium klotzschianum,Near Threatened,24.005178,-110.097094,Mexico
Gossypium klotzschianum,Near Threatened,24.006257,-110.093014,Mexico
Gossypium klotzschianum,Near Threatened,24.107132,-110.018813,Mexico
Gossypium klotzschianum,Near Threatened,23.390949,-109.564288,Mexico
Gossypium klotzschianum,Near Threatened,23.437608,-110.238564,Mexico
Gossypium klotzschianum,Near Threatened,23.363025,-110.190893,Mexico
Gossypium klotzschianum,Near Threatened,23.102515,-110.111172,Mexico
Gossypium klotzschianum,Near Threatened,22.913425,-109.971756,Mexico
Gossypium klotzschianum,Near Threatened,23.435253,-109.449331,Mexico
Gossypium klotzschianum,Near Threatened,26.12087,-111.285063,Mexico
Gossypium klotzschianum,Near Threatened,22.901882,-109.847765,Mexico
Gossypium klotzschianum,Near Threatened,22.876639,-109.900953,Mexico
Gossypium klotzschianum,Near Threatened,26.124839,-111.285667,Mexico
Gossypium klotzschianum,Near Threatened,23.030736,-109.721172,Mexico
Gossypium klotzschianum,Near Threatened,23.042682,-109.709149,Mexico
Gossypium klotzschianum,Near Threatened,26.122379,-111.286495,Mexico
Gossypium klotzschianum,Near Threatened,24.0458,-109.827758,Mexico
Gossypium klotzschianum,Near Threatened,23.043754,-109.708701,Mexico
Gossypium klotzschianum,Near Threatened,23.050149,-109.692911,Mexico
Gossypium klotzschianum,Near Threatened,23.042926,-109.706752,Mexico
Gossypium klotzschianum,Near Threatened,26.123223,-111.286382,Mexico
Gossypium klotzschianum,Near Threatened,23.459409,-110.249948,Mexico
Gossypium klotzschianum,Near Threatened,23.459381,-110.249923,Mexico
Gossypium klotzschianum,Near Threatened,23.459018,-110.249878,Mexico
Gossypium klotzschianum,Near Threatened,23.459356,-110.250057,Mexico
Gossypium klotzschianum,Near Threatened,26.073278,-111.319703,Mexico
Gossypium klotzschianum,Near Threatened,24.221336,-110.600777,Mexico
Gossypium klotzschianum,Near Threatened,25.741028,-111.26216,Mexico
Gossypium klotzschianum,Near Threatened,23.5927,-109.578274,Mexico
Gossypium klotzschianum,Near Threatened,24.058349,-110.572125,Mexico
Gossypium klotzschianum,Near Threatened,23.469187,-110.25547,Mexico
Gossypium klotzschianum,Near Threatened,23.46952,-110.254708,Mexico
